id,SalePrice
2735,133187.12870150385
2736,140796.13803914603
2737,123672.5103097593
2738,136661.658535411
2739,159418.612895703
2740,138048.6411176453
2741,145266.3831404204
2742,152367.0081946383
2743,150253.1125592744
2744,161255.4288651796
2745,141840.32679635822
2746,138740.47047825978
2747,155712.86323246412
2748,123538.98097131596
2749,128682.24876177368
2750,130101.04535955063
2751,135502.95686759337
2752,196980.34624200326
2753,144589.54915160086
2754,210745.34089709475
2755,133971.6548649366
2756,97353.90888538685
2757,70331.25974991175
2758,86518.526593457
2759,161322.83531275057
2760,119645.76259893595
2761,142864.12989358834
2762,144963.9245800897
2763,182907.25560139294
2764,157479.37639028177
2765,294375.36306583736
2766,121321.33426239609
2767,87307.75486374134
2768,128885.3252317708
2769,137663.6421857124
2770,146954.71611593943
2771,110091.03959974194
2772,111207.90904635226
2773,161848.54986047355
2774,141195.53083785487
2775,116231.24365621804
2776,138303.61890430207
2777,143958.6709216599
2778,105286.5307342193
2779,122700.3763305214
2780,97954.55594294085
2781,98008.35663752099
2782,90077.57206970235
2783,96392.75148209083
2784,122013.01223825714
2785,138106.26992556476
2786,66743.50202388986
2787,120158.8818350839
2788,76682.31946223365
2789,181735.46551874717
2790,94101.08467925928
2791,111285.9121132977
2792,54062.31552232873
2793,144071.7004937664
2794,95354.51954612829
2795,118577.19859383837
2796,99551.66665183891
2797,195297.0883637662
2798,102924.47610115341
2799,114601.0931380961
2800,68159.61647261793
2801,112198.63538615374
2802,129109.0802848862
2803,166916.47112387652
2804,131782.46244654548
2805,100717.15529474449
2806,86034.99146544232
2807,164625.40682407774
2808,148157.3690758427
2809,133178.9212268255
2810,127567.304056758
2811,158988.38301578385
2812,163035.2271210556
2813,154288.96848821852
2814,157238.9774073803
2815,95995.48304716914
2816,239106.30269602028
2817,157751.57442112977
2818,129031.03623224377
2819,166174.1106785536
2820,133383.768945697
2821,107826.38839437519
2822,194670.67202261547
2823,332076.71999551717
2824,168161.2745109749
2825,157448.63094593683
2826,131830.16436590545
2827,141499.05802674993
2828,208047.99913090497
2829,208965.15136153478
2830,229131.8866860889
2831,176813.4651569782
2832,238195.60375543087
2833,300211.39062139543
2834,216657.1887885825
2835,221546.4346121317
2836,192019.22658040334
2837,153952.68128950289
2838,151200.93399411975
2839,175681.0365404694
2840,206015.1927019062
2841,202262.52563412877
2842,225810.3623203581
2843,145819.35168519724
2844,162701.26642002497
2845,126499.13109979227
2846,208067.25350569346
2847,205148.39492005983
2848,215556.24527417103
2849,198451.17555823363
2850,287669.4637914072
2851,213649.20334912895
2852,240435.1165120824
2853,232845.1299227035
2854,139742.64410058415
2855,198160.00535594186
2856,201737.72403510002
2857,190720.6036418884
2858,202790.76415070443
2859,111541.71177956357
2860,124346.0993229352
2861,124328.35767353923
2862,185682.583474581
2863,128767.26330223632
2864,241251.90117200147
2865,142854.38835283066
2866,144330.54972286735
2867,100474.09280573548
2868,94445.07975913536
2869,103478.09700549145
2870,116952.4920154225
2871,83925.43806459398
2872,54700.12001901291
2873,99086.07045155948
2874,135884.8389847104
2875,110712.65760370556
2876,164827.8091850942
2877,147076.5615169614
2878,163036.79398443387
2879,134244.39373205372
2880,102840.04147558552
2881,152129.42418986352
2882,170431.62503564148
2883,196329.07984670636
2884,202936.14698246328
2885,188003.36421150563
2886,229778.5838499586
2887,99858.80200038361
2888,138196.6629507685
2889,58373.096921703705
2890,81534.11593742017
2891,136440.7148104557
2892,40229.76072017512
2893,75295.57139786493
2894,54298.45665903859
2895,308447.06647012534
2896,281499.3795427374
2897,196461.48261052324
2898,148829.7679278726
2899,217086.8521220645
2900,154452.4570605323
2901,205738.91879494046
2902,183070.6048472004
2903,335611.724501268
2904,352698.6860174779
2905,84662.34669172802
2906,197487.7296241635
2907,113526.5181675053
2908,131021.51062435315
2909,146466.20957017786
2910,79878.65185227564
2911,84500.93255305549
2912,141189.3933667039
2913,82854.41510599243
2914,78178.29009934855
2915,87423.45210439194
2916,83721.31039155232
2917,158691.80644619657
2918,116575.60838241663
2919,228177.77535393013
